Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW15,OUT045,2311.9321961268834
NCT53,OUT045,2556.4935188704194
NCG55,OUT027,2211.69497228797
FDD48,OUT035,1869.1268574763405
FDG47,OUT049,3882.741421717211
FDI21,OUT017,919.1831729209404
FDT27,OUT017,3508.698328086274
DRO35,OUT013,2244.3650658689453
FDD33,OUT017,3511.679115907271
FDC04,OUT035,3792.2691751661305
FDY34,OUT013,3085.8609305417012
DRJ49,OUT049,2041.4228048477116
FDE05,OUT049,2199.3908456865715
FDU31,OUT017,3475.4010486853076
NCN19,OUT027,3477.8158889248443
FDK56,OUT027,2887.778249414404
FDK58,OUT017,1588.4272388193292
NCJ42,OUT035,1757.1715933023559
FDZ34,OUT027,3245.0523991825767
FDA52,OUT018,2763.5614096642676
NCR29,OUT013,1203.5158746990023
FDT48,OUT035,3033.159025098077
DRJ51,OUT019,3116.764356442319
NCS54,OUT046,2850.656513142236
FDV01,OUT035,2240.5352836719994
DRG51,OUT027,3096.1388538547326
NCG42,OUT013,2444.013162645134
FDA51,OUT049,1145.6238624941882
FDV19,OUT010,2671.9719100923458
NCT18,OUT045,2803.6241180004636
NCS41,OUT045,2869.57069429055
FDO03,OUT046,3508.037603696338
FDL12,OUT010,479.0126983783622
FDY37,OUT010,2489.9776648138723
FDI58,OUT049,1224.8300300777125
FDT28,OUT018,2363.676410550811
NCC42,OUT010,2268.7605185756256
FDO01,OUT017,2115.5812928446267
FDJ02,OUT013,2749.683341040123
FDQ04,OUT018,603.8664926305751
DRL47,OUT013,2362.7029109035093
FDZ32,OUT035,1712.4118767039856
FDC35,OUT035,2879.87101483503
FDX14,OUT045,1042.9176603123028
FDZ35,OUT013,2102.3785191284237
FDL14,OUT013,2854.4007469005646
FDO04,OUT049,851.8381610863207
DRK11,OUT017,2478.8423665682576
FDB44,OUT018,3538.691609494377
FDZ50,OUT049,2615.1776028075565
FDI12,OUT027,1526.3943389797878
FDU43,OUT017,3604.4450188468536
FDD58,OUT010,1530.1316144151285
FDB27,OUT017,2969.502811850097
FDB04,OUT018,1384.6941289328138
NCO17,OUT013,2128.885608352556
FDL12,OUT017,531.4379970581383
DRJ13,OUT049,2318.6602958984936
FDD57,OUT045,1656.1365032288797
FDW19,OUT035,1775.1684256687424
DRD27,OUT018,1792.0291695210583
FDH27,OUT027,2595.3336544337635
NCW30,OUT027,4594.480603558442
FDR40,OUT018,1549.0941846152948
FDG05,OUT013,2613.681348027072
NCY41,OUT019,210.45013109228393
FDI38,OUT018,3476.8379319560554
FDR20,OUT046,684.4590585488745
FDE09,OUT017,1792.6201643401994
FDN50,OUT019,1534.0479388017677
DRF27,OUT045,2485.316619922526
DRF51,OUT013,408.7753337148843
NCO02,OUT019,732.6938575669883
FDB51,OUT027,1400.9375240026854
FDJ50,OUT013,1313.817631838579
FDN52,OUT013,1303.529115086345
FDX14,OUT013,1433.6768910596284
FDT27,OUT019,3367.284731045236
FDV10,OUT013,921.5121563838613
FDU33,OUT046,213.00366682323232
FDU58,OUT046,2891.625890273248
NCP42,OUT027,3561.4336474214297
FDL51,OUT027,3706.556270937901
DRH15,OUT027,812.3446397323601
FDU16,OUT017,1254.9355524004022
FDW15,OUT017,2257.9987768868596
FDQ44,OUT045,1985.1361280682574
NCI06,OUT027,3186.110026856125
DRK23,OUT019,3616.5380500108495
FDC28,OUT035,1679.4235654247939
NCY17,OUT019,638.7498264365968
NCV05,OUT018,2589.0946500828077
FDM34,OUT019,1785.6958343312153
DRD60,OUT027,3277.985008571656
FDT38,OUT046,1215.195103133514
FDQ57,OUT018,2465.0118945357744
FDE59,OUT027,881.0776089468354
NCM43,OUT046,2589.3858777267224
DRI51,OUT049,2577.82362089702
NCG30,OUT017,1611.2985717635167
NCK54,OUT035,1876.689105268614
FDQ16,OUT019,1639.1178358195868
FDI36,OUT013,3359.405968011273
FDX16,OUT027,2616.4510404469247
FDA34,OUT046,2771.7895857321837
FDJ48,OUT018,3926.9159536004736
FDU47,OUT035,1851.2862151834881
FDS39,OUT046,2255.6997579708864
FDD11,OUT046,3902.366625519834
FDM16,OUT027,1601.0248155028326
FDU56,OUT018,2977.6900686250037
FDQ32,OUT017,1878.892279433691
DRK35,OUT013,870.3450389084464
FDA58,OUT049,3269.2664134470433
DRG48,OUT019,2389.128371451564
FDT59,OUT010,3941.4081851607616
FDQ31,OUT019,1232.088742978391
FDS51,OUT018,1178.4717223494956
FDW32,OUT027,1526.7872211486429
FDI15,OUT027,4060.8148784051373
NCV30,OUT017,859.0346391033523
DRG25,OUT049,2939.150850389311
FDT02,OUT013,997.8363355285431
FDO33,OUT027,1972.2447968404117
FDP38,OUT035,877.4816074515148
FDZ45,OUT035,2990.4867607955057
NCA54,OUT027,3238.393464681102
FDU33,OUT017,272.22751882268534
FDN58,OUT017,3556.342108984536
FDI05,OUT045,834.9979478996685
FDM57,OUT019,939.8967242549759
NCS42,OUT027,1684.186041342903
FDB57,OUT045,3604.5468881172355
FDC03,OUT045,2960.7346840061355
FDZ58,OUT013,2220.7759666388497
NCK29,OUT045,1601.4876146888034
NCR53,OUT045,3066.8129036599157
FDE26,OUT027,2459.1020965985836
FDU52,OUT049,2220.1230062735176
FDE41,OUT027,1616.8737480180725
FDU38,OUT018,2905.3341390508576
FDA52,OUT017,2332.9079837699774
FDW46,OUT046,833.4189173685086
DRI59,OUT035,3415.8781440292105
FDT38,OUT035,1288.4330685000164
FDL33,OUT018,2932.401136606255
FDQ01,OUT027,3793.2760448495646
FDJ08,OUT046,2592.325480259404
FDQ47,OUT049,-105.0671141585085
NCZ18,OUT013,3641.7243811678327
FDE29,OUT017,467.5524972567444
FDF10,OUT027,2164.3059007960705
FDC48,OUT049,1341.5851417755625
FDY58,OUT013,3956.7527825960524
NCX30,OUT010,4001.6664356027823
FDV11,OUT013,2954.492120374286
FDT46,OUT046,766.9042295290358
DRD01,OUT019,643.6781151194859
FDQ11,OUT013,4255.7508852101655
NCM41,OUT017,1467.969111516373
NCC55,OUT013,863.5043224376609
FDG45,OUT027,3344.654593549896
NCQ54,OUT049,2415.972066099317
FDM34,OUT045,1953.6925905314909
FDD17,OUT019,3699.692079852768
FDN38,OUT027,4065.507852361281
FDB53,OUT018,2342.1464506812076
NCL06,OUT035,3964.9831458219296
NCV18,OUT019,704.1465852259175
FDX25,OUT013,3115.6527713520627
FDB39,OUT046,822.8639220200037
FDC33,OUT049,2859.428719245763
NCO14,OUT018,897.3048033961664
FDA58,OUT027,3815.0212919320375
NCQ02,OUT017,3055.467450591621
NCR53,OUT017,3040.8014108240395
FDN52,OUT046,898.2004223801243
FDG26,OUT046,3922.7744158036367
FDE23,OUT027,1094.4840722697916
DRI37,OUT013,1011.6155233266147
DRH37,OUT018,2726.2025369479034
FDO01,OUT035,2118.817015718858
FDK45,OUT049,1729.19120633086
FDP23,OUT049,3328.38751457758
FDM33,OUT035,3237.0975695751813
FDD36,OUT017,1958.2428291079457
FDL56,OUT017,935.0020413723174
FDT27,OUT010,3587.0114605851986
FDG52,OUT017,579.8267135801443
NCL42,OUT035,3828.1187220517713
DRJ24,OUT046,2497.967857857203
FDV38,OUT046,490.9980055225909
FDT35,OUT045,2508.4845258900023
FDY51,OUT045,3273.826907952398
FDC37,OUT017,1686.7781601417553
NCP43,OUT013,3267.547891053192
FDO33,OUT045,1580.4290061182244
FDW04,OUT018,2104.762180389861
NCC31,OUT046,2453.927320138927
FDK22,OUT049,3353.5580859848324
FDJ50,OUT017,946.3233049959671
FDV13,OUT017,1450.9578732493453
DRL60,OUT017,2427.868678288686
FDW03,OUT017,1693.780528018746
FDY27,OUT035,2840.547839818606
FDB39,OUT027,1280.4312775993656
FDU59,OUT045,2325.3838803182734
FDZ57,OUT049,1820.2414429246228
FDO21,OUT049,3565.2544387384423
FDS43,OUT018,2950.8428298242898
FDU28,OUT010,2673.389604998447
FDC51,OUT010,2282.977542065656
FDW16,OUT010,1579.59784359407
FDP32,OUT010,1734.207444020666
FDB60,OUT019,3078.059331927976
NCQ30,OUT046,1871.0594857226565
FDD26,OUT049,2651.0041526781315
FDI44,OUT045,986.9831598197908
DRH23,OUT046,222.80935354157003
FDO44,OUT046,1442.7558398140825
FDG04,OUT046,3020.0507643822966
FDM32,OUT027,1939.0516790285835
FDM09,OUT013,2821.1599821742902
FDZ47,OUT013,1756.9259271082367
FDM40,OUT027,2094.1921519436055
FDY48,OUT017,1663.5047122719013
NCM30,OUT045,601.9996293050563
FDX36,OUT010,2973.2644092210076
DRF03,OUT017,595.4486892372354
FDN51,OUT049,4050.091538367834
FDM57,OUT049,1078.1309469386708
FDB35,OUT049,1272.8299956847093
FDY13,OUT027,1684.0064823763662
FDA37,OUT017,1892.283914654475
NCX53,OUT017,2333.448790415803
FDD59,OUT018,1290.4871866667058
FDX10,OUT019,-157.99003302753334
FDC03,OUT018,3042.5352045448944
FDW43,OUT035,3635.600430043759
FDW10,OUT046,2548.285049148755
FDY14,OUT027,4366.6113991697
FDV43,OUT045,598.1811152309798
FDO40,OUT013,2773.84924793543
FDP46,OUT027,1682.8746779639853
NCE43,OUT019,2053.212329405306
FDD05,OUT035,2017.2197556581393
FDJ60,OUT010,2555.130545022056
DRE27,OUT018,1213.5965078186373
FDO11,OUT035,3977.297517478657
DRG11,OUT027,1893.9354348563174
FDK33,OUT010,3714.2373362407543
DRM23,OUT045,2265.7695834492297
FDJ02,OUT027,2764.846423056316
NCZ05,OUT045,1604.1098782016281
NCL30,OUT013,2324.5430581610008
FDZ19,OUT018,2611.469313306159
FDM45,OUT049,1584.3866681491347
FDO36,OUT046,2607.590675743494
NCK31,OUT045,917.9678524358563
DRJ37,OUT045,2349.553392532939
FDP24,OUT018,1822.0910308837897
FDF46,OUT013,1943.913521496075
FDX46,OUT019,713.4392367372169
NCL18,OUT045,2477.9137028964124
FDJ26,OUT013,3496.6034191364342
FDJ07,OUT045,1972.2941882241787
FDY15,OUT013,2204.8282715750183
DRG01,OUT045,1208.294941196461
FDF58,OUT045,1219.1468774378004
FDZ14,OUT019,1774.0713474241697
FDP31,OUT049,388.24569212470465
FDH45,OUT013,761.6644145338307
FDA09,OUT010,2072.001571319888
FDW31,OUT035,3111.090638454757
FDA57,OUT046,602.5827957707659
NCE55,OUT035,2367.705165815316
FDC17,OUT019,3444.403209849256
FDC59,OUT013,1341.8408880679926
FDA22,OUT013,2803.8127958990563
FDK52,OUT035,3351.408772503989
NCM26,OUT046,2406.738133837289
NCT53,OUT035,2588.779343318497
FDW45,OUT018,2474.796099070686
NCI18,OUT035,3618.436525723472
FDE38,OUT018,2681.7367846797615
FDF08,OUT019,1130.2841723663037
FDY58,OUT010,3718.92551881319
FDF58,OUT019,1184.5095767830808
FDX39,OUT017,3223.71440251095
FDB44,OUT049,3313.545951395504
FDF28,OUT013,2372.4635233654926
FDE39,OUT013,2242.1941622467752
FDT37,OUT018,4103.061862577227
FDZ45,OUT017,2972.051170241368
FDO40,OUT035,2421.9767629207245
FDM57,OUT027,1588.9678703404757
DRG36,OUT017,2417.326479881711
FDY36,OUT010,1507.8084228437049
DRL60,OUT027,2841.7154583096553
FDS25,OUT019,856.432051433695
DRF49,OUT027,2024.1482631778842
FDP16,OUT045,3879.4225190907064
FDS60,OUT049,2779.7736038810135
FDU15,OUT027,1081.8804545839312
FDK43,OUT046,1986.1897389546355
FDN25,OUT046,769.1126722188847
FDE53,OUT049,1622.8962039682847
FDB22,OUT013,2489.118253023371
FDE39,OUT017,1885.106918707889
FDX35,OUT035,3380.69044194257
NCG54,OUT049,2380.1323685648094
FDH27,OUT035,2222.953965087235
NCK42,OUT013,3871.332478893837
FDS25,OUT049,1156.2816637937822
FDI10,OUT018,2653.4132094485603
FDU35,OUT035,1423.354428814607
FDI04,OUT017,2944.3475937296407
DRK23,OUT035,3801.8514635263846
FDB53,OUT019,1439.1578411447124
FDY02,OUT049,3770.3496958073756
FDM60,OUT035,635.7517145286363
NCJ31,OUT010,2761.9640365803807
DRP35,OUT017,1738.4320431072863
NCQ30,OUT018,2109.049352987089
DRL11,OUT010,2553.0592557574855
FDU01,OUT013,3402.0137840038005
FDR39,OUT035,2645.6114868858513
FDO08,OUT046,2462.889307614825
FDC02,OUT045,3982.7166892898886
NCZ29,OUT035,1877.6548928847071
FDF29,OUT010,2344.5985273637116
FDZ23,OUT017,2788.0760811165956
NCU53,OUT018,2698.148129223694
NCW30,OUT013,4542.39488886319
NCM26,OUT027,2904.2447709903245
FDV50,OUT027,1948.8402189169494
FDW15,OUT049,2135.1054285391497
FDI35,OUT027,3256.099421185292
FDO11,OUT017,3918.022241774247
FDN48,OUT046,1277.1513128359882
NCA17,OUT049,2233.968124863554
NCN54,OUT013,1723.063823746337
FDP22,OUT013,904.9389654703423
NCB54,OUT035,1958.1530244325143
FDD08,OUT045,677.5809674224326
DRM48,OUT010,149.7849258734899
FDG41,OUT027,1971.9757653757097
FDE44,OUT027,579.3500785102233
FDE26,OUT035,2053.520528201413
NCS38,OUT013,2041.707633471415
NCJ54,OUT018,3613.0787323578697
FDI40,OUT019,788.0056965482543
FDN45,OUT018,3273.223102908909
FDU43,OUT046,3591.2370893289126
FDI04,OUT010,2964.294947638634
NCC07,OUT018,1862.6633666219573
NCC07,OUT019,1705.019272319672
NCD18,OUT045,3503.6598764838027
FDU55,OUT035,4075.2857658268795
FDX59,OUT035,541.0222506143992
FDR52,OUT049,2724.1846486188533
NCP17,OUT013,1446.7696497506165
FDQ32,OUT045,1934.231622813698
NCT17,OUT049,2840.578060870097
FDO10,OUT049,711.7591754388881
FDE32,OUT049,461.5127773440206
FDN44,OUT045,2602.281691517366
FDH02,OUT035,1515.0083147273747
FDK60,OUT013,1690.819197064762
FDS24,OUT019,1113.7600721925955
FDL03,OUT010,3331.433261144736
FDB46,OUT027,3477.467272167858
FDO48,OUT049,3447.04920027988
FDZ39,OUT049,1640.4544006155181
FDT02,OUT027,856.6629318296013
FDC50,OUT013,1429.214196025875
FDP39,OUT035,710.6183993998621
DRG15,OUT018,919.8048516722906
FDP10,OUT018,1363.4290676088283
FDF53,OUT027,3047.3642899072393
FDN34,OUT045,2684.601931565736
FDK02,OUT045,1605.2800163739028
FDC23,OUT045,2906.70418532605
FDJ10,OUT019,1398.4559485707546
FDE53,OUT035,1768.3247183371875
FDR25,OUT035,3716.8433680382777
FDW50,OUT046,2360.9179627009125
FDS09,OUT049,541.0143870322413
FDW49,OUT010,2588.0039449495725
FDU51,OUT046,2464.775715836525
FDF28,OUT018,2124.7496461828514
NCY30,OUT018,3010.7679373865785
FDD44,OUT045,3910.7606562245073
FDX09,OUT017,2643.8731478980817
NCF30,OUT013,1959.1563977443427
FDZ50,OUT019,2509.0812895977206
FDW37,OUT013,1671.873699367375
FDD11,OUT049,3921.539350456126
DRH39,OUT018,1085.672973757437
FDA36,OUT049,2949.870195918438
NCG43,OUT049,1208.893715061151
FDF02,OUT035,1360.5877181086191
FDP57,OUT027,1953.0798287780535
NCE42,OUT017,3746.3742465483165
NCR38,OUT027,4009.6569444884926
FDP03,OUT019,1720.179652275458
FDO51,OUT035,695.3479705874088
NCQ42,OUT046,1952.652671745373
NCM41,OUT046,1392.194433314469
FDH48,OUT027,1654.8813763736075
DRF60,OUT046,3566.343250997652
FDJ27,OUT035,1240.4373275367961
FDQ14,OUT013,2644.014710666129
FDN27,OUT017,1733.1734351927942
NCQ02,OUT046,3033.1814942533256
FDJ33,OUT049,1645.7305152639872
FDP07,OUT027,3237.9268407402687
DRE01,OUT049,3081.7353876069956
FDU36,OUT045,1590.2722494670272
FDL28,OUT017,3448.9039715303124
NCX53,OUT046,2263.326853393758
FDZ39,OUT013,2117.4971198720823
NCP42,OUT013,3546.4394753342203
FDJ14,OUT035,1261.7870083485955
FDK04,OUT049,736.3847186701933
NCC19,OUT017,2763.130047987628
FDS09,OUT018,770.0571175082994
FDZ02,OUT046,1511.6994640157152
FDD35,OUT018,2107.025795527158
NCY42,OUT017,2363.876193304549
FDB05,OUT045,3696.4713944928726
FDF20,OUT035,3106.210437730959
NCO41,OUT018,1767.8335566226415
FDC40,OUT027,1547.5893821775383
FDV58,OUT045,2751.660506633126
FDZ57,OUT045,2089.4965795480566
DRM35,OUT046,2597.3552798549154
DRN36,OUT018,1574.07070853599
FDQ13,OUT046,1398.1937444240207
DRO35,OUT010,1990.780028746373
NCD43,OUT035,1547.055312813139
FDA51,OUT018,1348.8962200722824
NCX17,OUT027,3700.2671710362692
NCZ17,OUT049,363.57030965691365
FDR11,OUT027,2431.0347148932005
FDW34,OUT049,3720.4392827101337
FDN50,OUT017,1513.79937192383
FDS09,OUT046,545.4482904439811
FDS48,OUT018,2557.1349146956063
FDL44,OUT049,2589.0078388849606
DRF48,OUT018,3012.3471318920783
FDA14,OUT018,2333.419976300954
NCD30,OUT049,1493.5777952164115
FDI16,OUT017,365.22575499857436
NCG06,OUT035,4104.37289320602
DRZ24,OUT035,1720.8801152234435
NCS17,OUT045,1354.9059252587556
FDB37,OUT045,3887.0524322175916
FDE10,OUT035,1831.9684035597204
FDC57,OUT045,2972.998579919884
FDM12,OUT018,2932.8890990784657
FDE24,OUT049,1863.6263345723787
FDW22,OUT045,3520.563132768657
DRD01,OUT027,1160.6044510402448
NCZ18,OUT027,3689.3279929620867
FDN49,OUT045,308.30199616288854
FDR22,OUT035,1901.9263900088188
FDV08,OUT019,650.1661373800819
FDY39,OUT046,2798.0854875043824
FDV36,OUT049,1947.471012456389
FDO60,OUT045,796.1787450572973
FDU04,OUT027,2486.872641957567
FDR20,OUT027,1211.517325264421
FDW19,OUT019,1677.3505173501746
FDU40,OUT049,2957.8365196749382
FDK15,OUT045,1311.1040840484852
DRF15,OUT035,2433.116867464726
FDQ25,OUT017,2759.5511762859805
FDI48,OUT019,643.262537432249
FDS49,OUT046,969.7912761853811
FDV22,OUT046,2544.522163027131
NCV42,OUT046,1692.5031194108035
FDX26,OUT046,2592.4401468233864
FDI33,OUT018,1606.566582990907
FDZ14,OUT049,1776.6321458965554
FDG10,OUT013,1416.912852850252
FDM38,OUT018,701.5152916552502
FDG26,OUT027,4386.632591934435
FDH46,OUT035,1617.765652479591
FDN13,OUT018,1186.0167617862626
FDU57,OUT035,2139.1679109776333
NCI06,OUT046,2706.643263724076
FDM38,OUT045,641.6060768712742
NCG42,OUT010,2147.8474324015624
FDL39,OUT045,2751.7689875062115
FDT31,OUT019,3137.2656032616705
FDV59,OUT013,3733.8707810882916
FDB49,OUT035,1652.5609572631568
FDD58,OUT049,1416.509048050465
DRN59,OUT046,548.4235219159816
FDX48,OUT049,2322.1351641461315
FDQ11,OUT049,3761.1128089224258
FDY12,OUT049,280.7968010488463
FDQ11,OUT045,3916.2196363383764
DRI11,OUT017,1837.4999837407288
FDY32,OUT027,2547.788392081905
FDS51,OUT045,1045.1621545203025
FDR19,OUT010,1462.1725331056298
DRB13,OUT018,3254.8718022331723
FDS21,OUT035,1105.0575061360275
FDQ40,OUT045,2817.64548732779
NCE55,OUT013,2719.868664434197
FDX43,OUT027,2782.716387477566
FDS12,OUT049,1259.458047111416
DRK01,OUT027,1800.7642487904375
FDN25,OUT017,772.9415323029804
FDB60,OUT046,3033.721938856793
FDQ13,OUT017,1446.7364716432764
DRK13,OUT045,2770.1412409227105
DRF25,OUT018,714.6736605402564
NCD42,OUT019,784.6468762290306
FDW25,OUT045,1395.8547922687324
NCV29,OUT027,3291.9797951752826
NCK42,OUT035,3494.727223168691
DRJ13,OUT027,2781.0788625937084
DRD15,OUT017,3537.5765189133845
FDM27,OUT045,1942.1527196212494
FDZ50,OUT018,2838.046128392715
FDC04,OUT046,3692.7016855176234
FDF50,OUT049,2853.3710999592768
FDP15,OUT045,3859.6521003623584
FDK46,OUT035,4008.128359592295
FDZ56,OUT018,2845.209469748458
FDY60,OUT049,2040.470262094182
FDB10,OUT035,3592.4604510702493
FDR57,OUT045,2557.748349612065
FDU58,OUT049,2884.46965368158
FDH02,OUT046,1423.209332538177
FDP48,OUT013,3214.484432954654
FDI46,OUT035,3793.4466881626886
FDW56,OUT013,3257.2555173191186
NCM19,OUT010,1898.1801553651565
FDS50,OUT027,3787.924575775244
FDK24,OUT013,812.888862544866
FDO36,OUT017,2634.6704089898867
FDK45,OUT027,2238.7787785458377
NCL05,OUT045,639.5286106916467
FDL32,OUT018,1530.566988571325
FDA28,OUT049,1852.500868851983
FDY36,OUT018,1458.6290783240888
FDP32,OUT018,1910.1942271255043
FDL50,OUT046,1856.941003530813
DRC24,OUT049,2358.7394315860174
NCS18,OUT017,1667.894990200388
FDD16,OUT017,1199.0965622511862
NCV18,OUT013,1421.2887885134098
FDX07,OUT046,2889.054845517445
NCZ05,OUT027,1963.9401124085828
NCI31,OUT013,787.0627441449626
FDK14,OUT049,1221.4157004127424
NCR06,OUT045,890.7757032165658
NCF54,OUT049,2585.9107863272693
DRG23,OUT010,2130.039246166226
FDD53,OUT046,613.7850520393254
NCM31,OUT027,2412.145646508243
FDT16,OUT017,4027.4925114153884
FDR40,OUT035,1424.1857426250087
DRG25,OUT017,2971.3149067623553
FDT10,OUT035,886.3056479618526
FDY32,OUT013,2530.684152774018
FDN50,OUT035,1557.4783807548004
FDZ35,OUT019,1718.6802196021747
NCP54,OUT045,1983.5146733420836
NCD07,OUT035,1713.415388293278
FDS02,OUT018,3091.151274609354
DRN59,OUT018,796.5950964653988
DRB24,OUT013,2909.280331737723
FDP37,OUT027,1914.6359022446302
DRB01,OUT018,2911.47279083584
FDR47,OUT046,2771.4353655566565
NCM31,OUT010,2037.8931021764322
NCF06,OUT027,4534.909422309087
NCV17,OUT027,2556.0877989825567
FDS10,OUT049,2727.7580728640605
FDN52,OUT035,976.1518255578828
FDZ48,OUT013,1997.8795741600168
FDJ48,OUT049,3711.5294192519486
DRB13,OUT027,3259.3191563655428
FDV59,OUT017,3337.688519022763
FDL32,OUT035,1390.8832802935447
FDZ12,OUT035,1958.6170473805712
NCR06,OUT027,1227.2723209565058
FDP51,OUT017,1655.7985752127518
FDY22,OUT013,2061.985683530229
FDZ38,OUT049,2730.591802961344
NCO54,OUT035,1015.5500826133098
FDR23,OUT035,2568.318082693626
FDM38,OUT049,536.1366727046511
FDS25,OUT013,1685.8102271862826
FDZ22,OUT013,1682.9525965821927
FDZ20,OUT019,3948.5651233630315
FDD45,OUT010,1044.9701091269096
FDN03,OUT049,3906.1162738617113
NCW30,OUT046,4098.796677353197
FDY24,OUT027,864.1403427210557
FDJ26,OUT019,2875.854119273611
FDM15,OUT049,2175.6407471766674
NCW54,OUT027,1067.1970883370957
FDA23,OUT045,1594.72948562735
FDA39,OUT019,587.2090871282244
FDZ12,OUT017,1953.1449445822834
NCB42,OUT046,1899.9484909267971
FDL16,OUT046,83.42935113648178
FDO24,OUT019,2460.1503432204872
NCP42,OUT046,3062.535950276575
FDR19,OUT018,1882.7257311427757
DRL01,OUT045,3517.210782241935
FDV37,OUT046,2838.8405475073596
FDI41,OUT010,2264.761560816808
FDF58,OUT049,1045.3187738695408
NCF43,OUT018,2304.462519206959
FDN02,OUT049,2968.154806536001
NCP41,OUT035,1829.2732128647156
NCY17,OUT027,568.7560845927055
FDL58,OUT027,4380.66237257282
NCA30,OUT027,2931.098045873583
FDE46,OUT018,2608.0389795242254
FDY38,OUT035,3263.5905714556884
NCH29,OUT027,1945.9756490645207
FDO20,OUT045,3483.0906706928145
FDP44,OUT018,1571.8449754358644
FDM02,OUT027,1658.0809295626402
FDJ14,OUT027,1624.6908996775742
FDH04,OUT010,1760.7529332534134
DRK23,OUT046,3730.1502463373236
NCW05,OUT046,1112.3413977098787
FDF12,OUT049,2011.5019341403606
FDL51,OUT019,3189.693109039057
FDN03,OUT018,4142.129943383203
DRJ37,OUT049,2169.6409154322887
FDM12,OUT019,2634.1874828071896
FDA16,OUT045,3536.6138270910315
NCB07,OUT017,2885.1791627232496
NCI17,OUT019,618.1884075195717
FDR51,OUT046,1652.3807331619685
FDJ55,OUT045,3637.73287790838
NCZ17,OUT013,827.3497095231278
FDU25,OUT013,1392.8124456234677
NCG18,OUT045,1762.2713286543665
DRM11,OUT017,3913.53769187287
FDH16,OUT035,1411.1732668088018
FDZ04,OUT018,1125.6545239359627
NCX53,OUT035,2134.589371806097
FDX38,OUT027,1060.4180514943919
FDX09,OUT046,2584.3714320307463
NCW05,OUT018,1327.9339427695588
NCS41,OUT017,2812.566555258991
FDI26,OUT046,2736.389138802615
NCZ41,OUT027,2270.6187861856315
NCK06,OUT046,2005.322845914619
FDX23,OUT027,1975.4064377829689
NCA42,OUT046,2453.281974908272
FDC20,OUT049,847.7652594393367
DRC49,OUT018,2270.3732467182813
FDX01,OUT013,2295.2907148136437
FDC08,OUT045,3282.8203439125073
FDC02,OUT017,3889.815806006188
FDK10,OUT045,2845.4124219925343
DRC24,OUT013,2851.352047340524
FDW16,OUT019,1376.1465215101555
NCU06,OUT018,3549.9766165727433
DRA59,OUT045,2518.2951825557166
FDR24,OUT019,1171.1201420909401
DRL35,OUT018,712.7159747026953
FDA49,OUT013,1634.9344572758885
NCC55,OUT046,415.0536031043925
DRD24,OUT019,2249.2183445458854
NCE55,OUT049,2255.528687125383
FDT33,OUT045,2564.540516290799
NCT53,OUT013,2914.357580823359
FDS26,OUT046,3759.663729751792
FDL22,OUT018,1594.6629217848358
FDP44,OUT017,1448.1663156934621
FDC52,OUT018,2626.5008745793393
FDI53,OUT010,1886.7900166677198
FDZ23,OUT046,2730.183099435865
NCT18,OUT013,3149.242786717862
FDR13,OUT046,1820.133760942253
FDB09,OUT010,1961.146801918421
FDZ60,OUT013,1726.545604228603
FDB11,OUT046,3359.4733908109274
FDC10,OUT018,1863.7115043082383
FDW56,OUT035,2909.9169004158484
FDK14,OUT027,1611.3356256588424
DRE27,OUT027,1491.4877944334921
FDA38,OUT017,3812.4894948997226
FDT11,OUT045,3045.1982673835337
FDP15,OUT035,3828.7800965893803
FDV27,OUT035,1407.1343147580935
FDS36,OUT027,2088.1583044885233
FDY40,OUT027,964.4724247339307
NCF19,OUT049,736.6391734156415
FDF53,OUT045,2691.3683786760193
FDS14,OUT027,2811.017915610465
FDE56,OUT046,393.1965540512862
FDZ19,OUT035,2554.8804738339677
FDZ46,OUT013,2010.5629774718648
FDR16,OUT046,2953.878435315529
FDG29,OUT018,737.7965662286628
NCE30,OUT017,3059.4980440220334
FDZ40,OUT046,777.9794728395343
FDG58,OUT018,2351.741362909058
DRH03,OUT013,1902.1647753231657
FDZ47,OUT045,1426.5371072689302
FDV04,OUT018,2089.4787097769427
FDZ10,OUT018,2095.443831247412
FDG46,OUT017,1802.1659718557978
NCF07,OUT045,1648.3566060943324
FDY44,OUT035,3138.4360962808523
FDB21,OUT013,3661.5033070277723
FDS20,OUT035,2811.136987075285
FDS49,OUT049,987.0622069525473
FDX55,OUT027,3762.7174198976663
NCQ02,OUT018,3206.5041972873732
FDR25,OUT013,4047.3433274630934
DRG39,OUT045,897.5144926242452
FDB46,OUT046,3014.007355574543
NCC30,OUT018,2995.998081628277
FDE58,OUT035,1847.7361981253896
FDC05,OUT019,2553.370536175743
FDY15,OUT046,1785.4026300525154
FDG14,OUT046,2230.979749261873
FDL08,OUT049,3588.3906330926484
FDQ47,OUT013,338.00533537298
FDN12,OUT035,1563.0776562579815
FDW10,OUT013,3027.7514253769514
FDD02,OUT035,1825.013666208414
FDX35,OUT010,3403.4862356472076
FDT35,OUT046,2393.481765546484
DRN47,OUT019,2949.4375190228384
FDB11,OUT010,3495.120737690885
FDN20,OUT045,2745.4024114122903
FDB59,OUT035,3253.6538654344668
FDJ58,OUT045,2445.332158950855
FDU60,OUT046,2481.822017134239
FDS03,OUT049,778.3999096585187
FDU40,OUT019,2970.626331140349
DRH15,OUT049,319.08761100806475
